borrower_id,age,gender,education_level,employment_type,years_experience,household_size,rural_urban,monthly_income_usd,loan_amount_usd,loan_amount_local,tenor_days,term_months,interest_rate_apr,interest_rate_daily,repayment_frequency,grace_period_days,loan_purpose,has_collateral,collateral_type,group_lending,previous_loans_count,previous_defaults,credit_score,inflation_rate,region_gdp_growth,default_30d,default_90d,default
31e969f6-f0c5-42e6-992f-aa94bd7524bf,55,Female,Secondary,Self-employed,7,4,Urban,126.61,514.73,12526.96,160,9,17.48,0.000479,Bi-weekly,4,Health,0,None,1,2,1,475,8.96,1.39,0,0,0
de3b22e2-2c12-4868-bcf3-e31ac0fba77e,39,Female,Secondary,Salaried,15,6,Rural,139.73,407.51,10467.14,33,6,18.86,0.000517,Monthly,3,Agriculture,0,None,0,3,0,506,9.64,2.69,1,1,1
9bf04914-7835-4e02-8c38-a65304d9ed92,30,Male,Primary,Informal,7,3,Rural,134.3,238.44,5539.47,55,3,8.0,0.000219,Weekly,3,Services,0,None,0,4,0,614,7.21,0.45,0,0,0
6066439d-7d8e-454c-9c4d-8655726508b6,24,Female,Primary,Salaried,8,5,Urban,99.4,264.08,6463.37,212,9,17.58,0.000482,Weekly,5,Health,0,None,0,1,0,618,9.4,2.02,0,1,1
a70b3999-5cc5-471d-ba9b-7218517e318b,29,Male,Tertiary,Self-employed,8,6,Urban,139.31,307.04,8026.35,223,3,15.71,0.00043,Weekly,1,Health,0,None,0,2,1,503,7.72,4.24,0,0,1
c68b6264-e923-4a5f-83e9-4bf239859ee2,21,Male,None,Informal,5,6,Rural,113.4,299.08,7639.92,350,18,16.43,0.00045,Bi-weekly,2,Agriculture,0,None,1,0,0,675,5.09,5.02,0,0,0
e87bc8b6-01e9-4449-82eb-3ad1f33c85e4,46,Female,Primary,Informal,12,4,Urban,319.88,1029.35,22749.72,287,24,13.52,0.00037,Monthly,5,Education,0,None,0,1,0,628,9.59,3.31,0,1,1
f5ef6026-b0bd-4859-b8bb-ef6e8869a6d9,26,Female,None,Unemployed,0,3,Rural,112.63,253.82,6292.16,194,3,17.1,0.000468,Monthly,1,Agriculture,0,None,0,2,0,585,5.0,2.75,0,0,0
f9a236f6-1a89-43e3-af3e-80b264b8b666,48,Female,Secondary,Self-employed,12,4,Urban,228.61,149.0,3584.77,110,9,18.14,0.000497,Monthly,4,Services,0,None,1,1,0,641,12.41,7.08,0,0,0
301caeac-6108-49e7-a982-2c1f3703f390,30,Male,Secondary,Salaried,8,4,Rural,208.77,726.78,17087.35,238,18,16.68,0.000457,Monthly,1,Agriculture,0,None,1,4,0,576,8.98,3.67,0,0,0
54480221-dc37-4176-8a7c-2ab45c540209,22,Female,Tertiary,Informal,3,10,Urban,281.4,736.37,17625.47,219,6,17.49,0.000479,Monthly,2,Services,0,None,0,4,0,573,10.25,1.31,0,0,0
4bdd9e5c-7480-487d-8572-55343c33eeab,30,Female,Primary,Self-employed,9,3,Urban,259.0,611.2,15989.56,272,12,20.6,0.000564,Weekly,3,Trading,1,Land,1,2,0,591,7.22,6.94,0,0,0
efbbea77-1df4-4a73-833f-4654bd4362db,18,Male,None,Self-employed,0,9,Rural,108.31,105.54,2886.43,250,6,19.14,0.000524,Monthly,3,Trading,0,None,1,3,0,521,11.07,5.37,0,0,0
c38bef79-6d91-443e-b903-4c396384cde8,34,Female,Primary,Informal,5,5,Rural,156.46,212.09,5498.64,35,9,12.97,0.000355,Weekly,3,Agriculture,1,Vehicle,1,3,0,645,7.49,2.09,0,0,0
54b46c97-46ee-4dc2-8e49-bfd35291c3dc,33,Male,Primary,Unemployed,4,4,Rural,106.55,152.02,3656.42,184,6,17.06,0.000468,Weekly,4,Agriculture,0,None,0,3,1,543,10.16,2.95,0,0,0
f1451800-8ffa-4927-b006-47d1b2eb0fce,45,Female,Secondary,Self-employed,10,3,Rural,291.26,447.09,11210.62,199,12,18.27,0.000501,Bi-weekly,4,Services,0,None,0,3,0,678,7.01,4.09,0,0,0
726248e5-a546-45e9-a6ab-7c30ae7189d8,18,Female,None,Informal,2,2,Urban,62.63,96.34,2414.96,305,6,15.89,0.000435,Weekly,1,Agriculture,0,None,0,2,0,519,8.05,0.27,0,0,0
bbf2519c-1945-44a3-81f2-616a6843250b,49,Male,Secondary,Informal,5,4,Rural,154.91,160.9,4243.67,197,6,16.9,0.000463,Weekly,2,Trading,0,None,1,1,1,443,10.57,3.36,0,0,0
8cd8bbd1-4c53-4550-8c33-c31c76f7a9d1,45,Male,Primary,Informal,8,4,Urban,165.2,1152.91,28869.21,292,18,10.34,0.000283,Bi-weekly,2,Trading,0,None,0,2,0,504,11.95,3.28,1,1,1
514f9578-340a-4ec7-8278-2cd1a2d24e15,50,Male,Primary,Self-employed,6,5,Rural,343.67,1357.09,35180.53,199,24,14.78,0.000405,Bi-weekly,5,Agriculture,0,None,1,2,1,520,5.05,1.88,0,0,0
aee3ac29-ecdb-4d2a-9721-26a3f93d6140,34,Male,Tertiary,Unemployed,6,10,Rural,349.69,808.13,20283.15,80,3,14.14,0.000387,Monthly,2,Services,0,None,0,2,0,529,10.44,1.94,0,0,0
cd1e65bc-daa1-4515-bc7f-d326de3ec6f0,47,Female,None,Self-employed,16,8,Rural,104.76,248.62,6415.36,232,3,12.07,0.000331,Weekly,1,Agriculture,0,None,1,3,0,548,9.03,3.39,0,0,0
6dc844cf-1569-4556-86e8-af78483ee730,18,Female,Secondary,Informal,0,5,Urban,108.72,759.41,20010.72,104,12,17.85,0.000489,Monthly,2,Education,1,Vehicle,1,3,1,467,7.84,5.49,0,0,0
3a3fc42f-dd42-4226-82e4-5b2cc1ff58fa,44,Female,Secondary,Informal,13,4,Rural,425.69,1597.42,37338.46,287,12,11.37,0.000311,Weekly,5,Agriculture,0,None,1,1,0,714,13.97,1.76,0,0,0
5bb4f45e-3bc1-4525-8ffd-2815d5da8afc,26,Female,Primary,Unemployed,10,2,Urban,128.57,184.11,4559.02,261,3,17.74,0.000486,Bi-weekly,4,Health,0,None,1,0,0,401,11.6,0.11,0,0,0
53105e8f-f80b-41d7-a95a-943e71ff1647,18,Male,Primary,Informal,2,5,Urban,117.72,335.57,8264.21,273,6,14.5,0.000397,Weekly,4,Health,0,None,0,0,0,465,11.25,0.43,0,0,0
c7fe5fdb-a040-4ce3-8bc6-2dfbf24c6c83,22,Male,Tertiary,Informal,4,7,Rural,294.67,565.21,14784.1,103,24,18.39,0.000504,Weekly,1,Agriculture,1,Equipment,0,4,1,438,6.16,2.06,0,0,0
e33ef8c9-d9ed-4800-b0d3-ad813107f4b0,35,Female,Tertiary,Salaried,11,8,Urban,257.02,483.12,12064.87,40,3,16.12,0.000442,Bi-weekly,6,Health,1,Vehicle,1,2,2,439,13.99,2.53,0,0,0
43b139ca-d7a8-4a8f-85fd-b7668ee59196,25,Female,Tertiary,Informal,0,3,Rural,159.18,339.95,8121.54,272,12,15.4,0.000422,Bi-weekly,4,Agriculture,0,None,0,1,0,654,9.96,4.36,0,0,0
60bf579c-b5f8-4b35-b2bd-4265cae8e863,40,Male,Tertiary,Self-employed,4,2,Urban,236.93,501.71,12220.52,131,6,14.85,0.000407,Weekly,4,Trading,0,None,0,3,0,579,7.15,4.13,0,0,0
618d819e-1bdd-4442-864f-18a3bd4c2552,18,Female,Primary,Self-employed,2,5,Urban,91.22,256.6,6470.05,209,3,13.58,0.000372,Bi-weekly,2,Education,1,Equipment,0,3,0,479,8.28,1.71,0,0,0
98c58f8b-9620-4c64-a509-a6c0274dfb61,18,Female,None,Self-employed,2,6,Urban,55.3,150.75,3905.0,177,3,15.65,0.000429,Weekly,6,Trading,0,None,0,1,0,517,14.68,1.02,0,0,0
e3f333ca-92ae-4328-95d3-27dce3f5d2f5,51,Female,Secondary,Informal,17,4,Rural,114.99,651.05,15594.38,26,3,8.78,0.000241,Monthly,1,Trading,0,None,1,1,1,493,14.28,6.04,0,0,0
991a4e01-311e-4732-b434-27fc8a3b2670,46,Female,Secondary,Unemployed,9,6,Urban,387.23,497.37,12016.44,52,3,14.06,0.000385,Monthly,1,Education,0,None,0,2,0,491,14.17,0.38,0,0,0
799eac3c-28c6-4404-83cb-98633839ea1a,22,Male,None,Informal,5,4,Urban,129.77,556.44,13410.79,32,6,16.87,0.000462,Bi-weekly,2,Agriculture,1,Equipment,0,0,0,438,8.39,-1.86,0,0,0
38b7b131-113e-4bdd-a64f-38f3967b56db,35,Female,Primary,Salaried,9,5,Rural,94.62,97.02,2344.45,83,3,14.69,0.000403,Monthly,2,Trading,1,Equipment,1,1,0,582,10.48,2.17,0,0,0
7cc67a14-9671-4e9f-8ae7-b48b394848f6,47,Male,Primary,Self-employed,11,5,Urban,237.15,598.53,14585.57,20,9,17.65,0.000484,Weekly,3,Education,0,None,1,1,0,581,6.4,3.41,0,0,0
e6a89c17-55e5-4e82-b975-ee4e885f6e7f,40,Male,Secondary,Salaried,9,4,Urban,239.48,896.58,22930.42,287,12,12.59,0.000345,Weekly,3,Trading,0,None,1,0,0,549,9.93,4.7,0,0,0
9fe23561-4ae3-4579-ab57-6fd0930ed356,37,Female,Secondary,Informal,6,2,Rural,168.01,548.38,14476.18,148,6,11.96,0.000328,Monthly,5,Agriculture,1,Equipment,0,2,0,549,6.32,1.97,0,0,0
dcc8e6ac-ca6e-4aa2-aa75-b63d2956e47a,48,Female,Primary,Salaried,13,7,Rural,91.54,175.23,4228.1,182,9,15.36,0.000421,Bi-weekly,3,Agriculture,0,None,0,2,0,426,11.55,3.65,0,0,1
b5bfa3ad-bba0-4079-a4ba-d3f604a463d7,26,Female,Secondary,Informal,6,3,Urban,206.2,551.39,12354.05,174,6,13.18,0.000361,Monthly,2,Services,1,Land,1,1,0,535,11.67,4.58,0,0,0
dfa0313c-514b-4f18-afb5-b1da6669cd99,35,Female,None,Self-employed,7,1,Urban,306.52,1349.56,34320.68,161,12,16.69,0.000457,Monthly,2,Trading,0,None,0,1,0,586,7.44,-1.28,0,0,0
10f9086e-e2aa-4118-bb72-d9b9e8b89629,35,Male,Primary,Self-employed,10,4,Urban,160.12,257.67,5829.39,284,3,13.55,0.000371,Bi-weekly,4,Agriculture,1,Land,1,3,0,446,9.53,5.88,0,0,0
632f09d5-2a25-40c8-b557-db07c2c20233,32,Female,None,Informal,11,5,Rural,193.03,609.36,16451.72,161,9,15.61,0.000428,Weekly,2,Agriculture,0,None,0,2,1,491,8.04,2.11,0,1,1
d9cad2c2-377c-4e13-91f7-b28ab2eae883,30,Female,Primary,Self-employed,9,7,Urban,150.53,622.66,15484.87,322,24,8.0,0.000219,Monthly,3,Services,1,Land,0,1,0,564,6.64,6.31,0,0,0
0d1509c8-f25b-4d1a-bee8-60bd7a0a5e16,36,Female,Primary,Self-employed,5,5,Rural,220.21,395.51,10003.59,246,12,14.04,0.000385,Bi-weekly,2,Trading,1,Vehicle,1,2,0,585,13.91,4.53,0,0,0
85f35bf4-0bc8-421e-9e8f-a4cfd29c934c,35,Female,Secondary,Salaried,8,5,Rural,205.37,1103.75,29292.34,348,12,14.07,0.000385,Weekly,4,Trading,0,None,0,5,0,651,7.02,2.29,0,0,0
6df9a4bc-4385-4989-8e21-36da68ee7249,22,Female,Secondary,Self-employed,1,5,Urban,53.36,506.53,12458.65,259,3,9.76,0.000267,Monthly,4,Trading,0,None,1,2,1,411,10.68,4.74,0,0,0
10e19e8e-a876-4050-8a25-0e8a9407c09e,45,Female,Primary,Informal,11,3,Rural,131.11,600.34,15346.8,186,24,15.69,0.00043,Bi-weekly,5,Agriculture,1,Vehicle,1,1,1,523,13.36,2.07,0,0,0
6039f03c-e95a-462d-9114-3f43f7cc794b,23,Female,Tertiary,Self-employed,1,4,Rural,287.93,1033.17,26426.49,61,12,14.61,0.0004,Monthly,3,Services,0,None,1,4,1,528,8.24,1.93,0,0,1
6f1a6b54-8676-4243-96e8-0fd2b70d5a79,32,Male,Secondary,Informal,12,7,Rural,323.16,235.56,6486.6,274,6,12.48,0.000342,Bi-weekly,3,Agriculture,0,None,1,2,0,637,8.73,2.19,0,0,0
e586068e-3c54-4d3e-9d1b-9cb50ce3000f,31,Female,Primary,Self-employed,10,3,Rural,146.63,134.94,3787.94,36,3,18.86,0.000517,Weekly,1,Trading,1,Land,1,1,0,513,11.79,3.14,0,0,0
ee98a342-6454-446f-9936-8249be0a5867,39,Female,Primary,Self-employed,13,5,Urban,160.0,359.42,8955.18,260,24,12.01,0.000329,Bi-weekly,1,Health,0,None,1,5,0,583,14.38,3.36,0,0,0
ff00bb64-5546-4e78-8ba5-cbfd01add9ed,18,Male,None,Self-employed,2,4,Urban,79.49,112.38,3061.35,247,6,17.72,0.000486,Bi-weekly,2,Services,1,Land,1,3,1,442,6.83,2.98,0,0,1
0cea3fce-0ad6-41b5-9f8f-09097d566444,46,Female,Secondary,Self-employed,10,3,Urban,395.11,1026.16,22418.49,115,12,14.67,0.000402,Monthly,2,Education,1,Land,1,1,0,690,11.63,6.05,0,0,0
640daf34-c7ce-4349-8e03-0ba3faa64258,27,Female,Secondary,Informal,4,4,Rural,366.17,112.86,2777.82,156,6,17.81,0.000488,Weekly,3,Agriculture,0,None,1,2,0,702,10.72,0.97,0,0,0
065d815b-8819-4076-894d-8245b3cb45a0,50,Female,None,Unemployed,18,4,Urban,86.11,319.24,8283.65,161,6,16.68,0.000457,Monthly,5,Agriculture,0,None,0,2,0,534,12.45,5.52,0,0,0
a2109ec3-7c60-4d11-8062-5a5d214b1766,29,Male,None,Self-employed,6,4,Urban,57.92,115.05,2631.07,42,3,9.14,0.00025,Monthly,1,Agriculture,0,None,1,2,0,565,9.09,0.49,0,0,0
2eb84647-0b00-4af4-b8a7-f7c7c29ecc5b,34,Female,Primary,Informal,3,5,Rural,67.4,101.07,2852.67,299,12,11.92,0.000326,Weekly,1,Agriculture,1,Land,1,2,2,300,12.75,4.34,1,1,1
538dea90-8872-4263-bddc-1e9ca8cb61ea,58,Female,None,Self-employed,18,1,Urban,209.65,1200.36,32669.8,51,12,12.5,0.000343,Monthly,0,Trading,0,None,1,4,0,544,16.99,1.79,0,0,0
2124dbb6-0a4a-48a3-836f-83ef9a14f434,32,Female,Secondary,Self-employed,8,4,Urban,188.66,362.39,8861.75,131,3,22.0,0.000603,Weekly,2,Education,0,None,1,1,0,450,12.0,-0.84,0,0,1
b2b742d1-8b26-4805-bb91-36dab5550ddd,50,Male,Secondary,Informal,18,6,Urban,149.7,107.65,3038.6,352,6,18.07,0.000495,Weekly,6,Trading,0,None,1,0,0,474,7.05,5.46,0,0,0
8d5a679c-7645-4128-aec5-ca7be5340850,35,Female,Secondary,Informal,9,8,Urban,197.69,585.53,15329.34,65,9,19.43,0.000532,Monthly,5,Trading,1,Land,1,1,0,612,10.57,-0.42,0,0,1
5f372dbf-2898-4eef-b6a6-27cbfcef7d75,40,Male,Secondary,Informal,9,2,Rural,124.76,384.55,9751.76,71,9,11.61,0.000318,Weekly,5,Services,1,Equipment,0,0,0,502,13.35,5.39,0,0,0
222b05d8-cacc-464c-ba13-729f3acf1acf,36,Female,Primary,Self-employed,14,2,Urban,220.89,450.33,11559.13,64,6,15.61,0.000428,Monthly,2,Agriculture,0,None,1,3,0,605,8.25,5.71,0,1,1
f71556a6-7133-44db-807e-0f57dd3707ee,45,Female,Secondary,Informal,6,5,Urban,162.1,1237.77,29530.34,348,9,12.8,0.000351,Weekly,1,Services,0,None,1,2,0,631,7.96,4.47,0,0,0
6bb040dd-2bea-4bc8-9064-e2b55a4fcf1f,27,Male,Primary,Informal,4,7,Urban,76.82,215.27,5435.51,245,12,19.75,0.000541,Bi-weekly,4,Health,0,None,1,0,0,470,10.14,2.35,1,1,1
b6917518-b9f9-49d3-91cb-55a1e2cd3902,23,Male,Secondary,Self-employed,1,3,Rural,149.66,636.21,15129.1,8,24,16.5,0.000452,Monthly,6,Agriculture,0,None,0,0,0,574,10.07,2.51,0,0,0
231cb447-dc52-46fe-8650-46e15cd9e359,27,Male,Secondary,Informal,0,1,Rural,143.61,419.22,10481.38,221,3,14.31,0.000392,Weekly,3,Agriculture,0,None,0,3,0,602,17.78,3.77,0,0,0
53e6029f-70f3-48f0-a5e8-7931b8d4a518,36,Male,None,Informal,11,5,Urban,152.58,734.18,18469.84,352,12,13.02,0.000357,Bi-weekly,2,Services,1,Land,0,1,0,578,10.17,-1.83,0,0,0
2b2f1cfd-4256-4bf3-9f8a-53bf0099cf57,32,Female,Primary,Self-employed,5,3,Urban,287.79,511.39,12950.45,65,6,17.02,0.000466,Monthly,2,Agriculture,1,Equipment,1,2,0,606,8.4,5.8,0,0,0
87572ee4-36d6-4d1e-8515-011e1e7144cd,44,Female,Secondary,Informal,14,8,Urban,318.66,361.88,9039.99,85,6,16.08,0.000441,Weekly,2,Trading,0,None,0,1,0,507,12.59,2.62,0,0,0
81e7a2eb-c871-40fb-9aca-06e96e33fa8c,51,Female,Secondary,Informal,14,4,Rural,238.84,785.57,22411.23,170,3,14.03,0.000384,Monthly,6,Agriculture,0,None,1,2,0,595,5.72,3.63,0,0,0
fd7fd205-df48-48fd-a81f-1886d32ec7c1,23,Female,Secondary,Self-employed,7,2,Urban,164.25,462.9,10452.73,13,12,12.74,0.000349,Bi-weekly,3,Trading,0,None,1,3,0,585,10.52,0.26,0,0,0
009251d1-5aad-4d93-a15d-bd7424f0a95e,26,Male,Primary,Salaried,4,3,Rural,104.89,424.42,9462.99,287,6,17.0,0.000466,Weekly,5,Trading,0,None,1,3,0,508,8.38,2.99,0,0,0
e72d18d9-54c5-4675-8dc7-7804ca6f8d7a,18,Female,Secondary,Self-employed,0,5,Urban,86.25,128.56,3044.82,98,3,14.89,0.000408,Bi-weekly,4,Agriculture,0,None,1,1,0,482,10.85,-1.51,0,0,0
6dbc9bd3-8029-4e43-a62a-893c18dab5f1,59,Female,Secondary,Self-employed,16,4,Rural,253.34,712.02,17781.55,282,18,13.04,0.000357,Monthly,4,Agriculture,0,None,1,0,0,505,7.22,4.99,0,0,0
ef8d55d6-57da-4b83-b75f-96cfe42939a6,39,Male,Primary,Informal,12,5,Urban,102.01,66.03,1611.54,238,3,15.67,0.000429,Weekly,5,Services,0,None,1,0,0,507,12.22,1.2,0,0,0
47d00621-6015-46d0-9704-7e93a0a88b11,41,Female,None,Unemployed,10,12,Rural,238.21,400.6,9165.1,150,6,17.23,0.000472,Weekly,5,Services,1,Vehicle,0,2,1,540,12.9,-0.79,1,1,1
7f6cb897-78f2-4dc5-9602-2bf657700b0d,19,Male,Primary,Informal,1,2,Urban,119.43,174.4,4859.28,254,3,15.03,0.000412,Bi-weekly,2,Health,0,None,1,2,1,449,10.54,2.81,0,0,0
49076e91-c3e2-4b87-9b29-6f20918a87dd,35,Female,None,Salaried,4,6,Urban,166.51,523.08,13500.23,276,6,16.97,0.000465,Bi-weekly,1,Agriculture,1,Vehicle,0,3,0,607,5.26,7.44,0,0,0
1ae81bdb-3f5b-4d38-aee3-75db116db742,41,Female,Secondary,Salaried,11,8,Urban,160.98,278.77,6830.23,308,18,12.37,0.000339,Bi-weekly,2,Agriculture,1,Land,0,2,0,689,14.63,6.1,0,0,0
c5e412f8-83b7-4363-b03e-61b5be991aa6,32,Female,Tertiary,Salaried,5,7,Rural,180.59,164.64,3888.04,260,9,19.45,0.000533,Monthly,2,Agriculture,0,None,1,2,2,397,9.33,2.05,0,0,1
28085dc6-44fc-4086-81d9-64263f7350e9,48,Male,Tertiary,Self-employed,12,2,Rural,396.93,578.17,14220.52,339,18,12.49,0.000342,Monthly,5,Agriculture,0,None,0,2,0,716,11.4,0.42,0,0,1
b51c3c2d-3f9e-46d9-91dc-49b492e85df8,63,Male,None,Informal,15,5,Urban,188.25,608.05,14737.88,323,6,16.69,0.000457,Weekly,4,Health,0,None,1,1,0,596,11.72,4.34,0,0,0
2c949848-4de1-4719-8621-6490613f2674,24,Male,Secondary,Unemployed,3,2,Urban,237.98,567.2,14506.87,322,12,14.63,0.000401,Monthly,1,Trading,0,None,0,1,0,596,9.56,3.99,0,0,0
0ed6c79c-ce9d-4c86-bfe0-2b740ae42133,23,Female,Secondary,Self-employed,5,6,Urban,159.63,230.63,5316.0,233,12,12.2,0.000334,Monthly,2,Services,0,None,0,2,1,472,10.11,-0.19,1,1,1
24ee04bf-a376-4cda-aedc-c863c2923392,24,Female,None,Salaried,7,4,Urban,119.5,485.41,11564.65,94,12,13.91,0.000381,Monthly,2,Trading,0,None,1,2,1,300,7.81,5.01,0,0,0
05f91518-4edd-410a-a61f-bca987e9a7eb,54,Female,Primary,Self-employed,21,5,Urban,258.01,1179.26,30989.77,161,24,20.26,0.000555,Bi-weekly,4,Agriculture,0,None,0,2,0,557,6.52,2.6,0,0,0
9c9bfb11-9e41-4626-aa1b-0d17b3ed1b7a,48,Male,Primary,Self-employed,14,8,Urban,64.69,294.75,7101.04,286,9,12.1,0.000331,Monthly,2,Education,1,Vehicle,0,1,0,494,7.48,6.45,0,0,0
82455eb1-baa3-4894-8aa7-85a6074e7cad,33,Female,Tertiary,Salaried,13,5,Urban,223.1,97.02,2517.21,97,6,12.11,0.000332,Bi-weekly,5,Services,0,None,1,1,0,587,11.06,3.71,0,0,0
d6d6d2ee-6f95-4769-9698-d2c61688e6aa,35,Female,Primary,Informal,5,5,Urban,224.41,573.87,14284.9,71,3,12.39,0.000339,Monthly,1,Agriculture,1,Land,1,0,0,497,13.65,5.51,0,0,0
aa89eeac-b092-4a8d-b5a1-4981d57e9a6c,25,Female,Secondary,Informal,0,4,Urban,122.11,268.62,6608.11,328,9,17.98,0.000493,Bi-weekly,0,Health,0,None,0,5,0,514,11.09,4.19,0,0,1
27c1ebf6-2418-431d-9dfc-c4f02649a5ce,46,Female,Secondary,Informal,11,7,Rural,87.64,50.0,1196.98,353,6,15.54,0.000426,Monthly,3,Health,0,None,0,2,1,493,15.13,5.81,0,0,0
5a548ddb-4b59-47d7-9f1a-2017187f8e33,30,Male,None,Unemployed,10,3,Urban,107.57,94.35,2368.42,195,12,13.79,0.000378,Weekly,0,Education,0,None,1,2,0,591,12.33,-0.17,0,0,0
48937408-9941-4a4f-a0af-6a36cbff882e,32,Female,Primary,Informal,9,5,Rural,190.27,679.71,16780.84,261,6,14.13,0.000387,Bi-weekly,2,Health,1,Land,1,2,1,517,11.25,7.03,0,0,0
ccf4dfb4-130e-478e-b3ee-59e4e4efa0e8,42,Female,Tertiary,Informal,14,6,Urban,239.8,587.46,12566.09,275,9,13.66,0.000374,Bi-weekly,3,Education,0,None,0,3,1,653,13.49,2.55,0,0,0
01d2351f-2f8b-4b88-bf26-8abe01c5bda1,33,Female,Primary,Informal,0,6,Urban,304.46,665.02,17739.55,297,3,14.41,0.000395,Monthly,5,Services,0,None,1,6,0,673,9.7,4.21,0,0,0
dbce2580-495b-4542-8869-619863cbfdb8,32,Female,Tertiary,Self-employed,12,5,Urban,531.36,688.83,17557.26,76,3,11.79,0.000323,Bi-weekly,4,Agriculture,0,None,0,1,0,729,12.42,6.07,0,0,0
54798389-7f27-421b-b6da-4abcc1fa6efb,35,Female,Tertiary,Self-employed,9,3,Urban,94.95,461.73,10549.91,247,12,10.89,0.000298,Bi-weekly,1,Services,0,None,0,3,0,567,10.3,3.69,0,0,0
8ff60060-4f7a-429a-8874-569ee4e325c4,45,Female,Primary,Unemployed,6,5,Urban,143.62,141.89,3507.22,201,12,15.69,0.00043,Bi-weekly,1,Trading,0,None,1,2,0,635,11.02,2.53,0,0,0
5c034944-7d23-4be2-b178-f8bfae62a9d2,55,Male,None,Self-employed,16,1,Rural,51.47,50.0,1224.23,118,9,13.14,0.00036,Monthly,1,Agriculture,1,Land,1,2,0,503,11.24,4.88,0,0,0
3710e319-8970-4b02-9c5b-232f494f8acd,42,Female,None,Self-employed,11,4,Rural,185.87,355.41,8374.93,85,12,16.24,0.000445,Monthly,2,Agriculture,0,None,0,2,1,558,7.72,2.77,0,0,0
6869c29b-a3a5-46f3-a12e-ea3c733c26d8,45,Female,Tertiary,Self-employed,12,6,Urban,216.04,178.55,4636.67,226,18,15.5,0.000425,Monthly,5,Services,0,None,0,2,0,505,8.62,3.39,0,1,1
77cf5042-066c-4df0-9b32-5b436a84a6ac,33,Male,Secondary,Salaried,11,7,Urban,148.13,192.89,5230.45,180,6,18.49,0.000507,Weekly,9,Trading,0,None,0,3,1,510,15.05,4.73,0,0,1
4747c75b-9c0b-4184-ade1-26cc903ac890,27,Female,None,Self-employed,7,3,Urban,173.17,724.41,17615.3,194,18,15.47,0.000424,Monthly,3,Trading,1,Equipment,0,0,0,601,5.0,5.1,0,0,0
d4ad317d-7b0f-4107-9f82-01a7521ee3ae,43,Female,Secondary,Informal,5,10,Urban,132.44,175.62,4278.91,44,3,16.77,0.00046,Weekly,3,Education,1,Vehicle,0,3,0,552,7.79,1.39,0,0,0
c02c65c8-a9cc-4e7a-bedd-1d19a9e25f79,37,Female,None,Informal,8,2,Urban,53.17,221.93,5233.36,302,3,13.33,0.000365,Monthly,2,Agriculture,0,None,1,3,0,593,14.88,3.76,0,0,0
902dc18d-d2dd-4407-a532-443435f6e8f6,18,Female,Primary,Self-employed,0,6,Urban,43.38,159.36,3451.86,193,6,9.93,0.000272,Monthly,2,Services,0,None,1,0,0,516,7.15,3.8,0,0,0
8649aa3c-3614-4a03-9890-0b301374df17,31,Female,Secondary,Self-employed,9,6,Rural,319.64,606.05,15533.98,265,9,14.22,0.000389,Weekly,0,Agriculture,0,None,1,1,0,612,12.92,-0.45,0,0,0
aff014d3-a0b1-4e1d-b58a-1d6a4702e11e,34,Male,Tertiary,Informal,13,6,Urban,591.34,496.31,13822.46,161,12,13.42,0.000368,Monthly,5,Trading,1,Land,0,2,1,572,8.4,1.09,0,0,0
b303d855-af09-45cf-9386-8f6c97c48903,29,Female,Secondary,Informal,2,5,Rural,188.83,453.49,11229.96,256,6,12.08,0.000331,Bi-weekly,4,Agriculture,0,None,0,1,0,551,13.98,3.49,0,0,0
9fa19228-ea89-4b46-9405-8185cb82a157,53,Male,Primary,Self-employed,11,5,Rural,101.09,50.0,1236.4,244,6,17.51,0.00048,Bi-weekly,2,Agriculture,0,None,0,2,0,461,12.51,5.44,0,1,1
42761a4f-b190-4fea-9dc9-63f6e265aeab,41,Female,Secondary,Unemployed,7,9,Rural,279.11,445.42,11089.86,321,24,14.03,0.000384,Weekly,4,Agriculture,0,None,0,2,0,551,12.36,2.6,0,0,1
7f24b071-93da-45c4-9bfa-474b1a8511b5,51,Female,Tertiary,Salaried,11,3,Urban,950.51,1467.67,35568.0,83,18,16.01,0.000438,Monthly,3,Services,0,None,1,1,0,571,10.73,2.31,0,0,0
9e4314e9-b972-4927-8772-184a793a3a46,38,Male,Tertiary,Informal,10,4,Rural,249.0,848.97,19763.94,342,6,11.55,0.000317,Weekly,5,Services,0,None,1,3,0,552,10.53,3.48,0,0,0
ca72be49-ab93-4a6d-8810-3afd3d9db4f5,36,Male,Primary,Unemployed,7,5,Rural,97.3,211.78,6107.29,258,3,15.57,0.000426,Bi-weekly,3,Agriculture,1,Land,1,2,0,560,6.68,1.01,0,1,1
09043b2a-2040-4e78-a15c-4dbd992ae20f,24,Female,Primary,Salaried,7,4,Urban,272.58,416.66,10707.78,329,3,17.87,0.000489,Monthly,3,Services,0,None,1,2,0,627,9.07,5.72,0,0,0
b3e1446f-06ec-4cfb-97a1-9a5268059238,35,Female,Primary,Informal,12,3,Rural,84.49,118.06,3056.07,340,12,20.97,0.000575,Monthly,3,Education,0,None,0,2,0,513,5.0,2.74,0,1,1
ccdd0a13-7460-47b6-abe3-5fd017bf15e6,35,Male,Secondary,Self-employed,12,6,Rural,184.21,320.24,9090.81,15,6,10.84,0.000297,Bi-weekly,2,Trading,0,None,0,4,0,496,8.27,3.18,0,0,0
